Wavelength,0,30,60,100
768.0,0.07862,0.04909,0.08354,0.05909
769.0,0.07828,0.04876,0.08302,0.05888
770.0,0.07803,0.04859,0.08293,0.05848
771.0,0.07785,0.04814,0.08248,0.05837
772.0,0.07882,0.04816,0.08341,0.05862
773.0,0.07853,0.04887,0.08316,0.05876
774.0,0.07839,0.04871,0.08287,0.05889
775.0,0.07735,0.04762,0.08277,0.05835
776.0,0.07703,0.0471,0.08146,0.05758
777.0,0.07717,0.04716,0.08121,0.05691
778.0,0.07651,0.04663,0.08117,0.05706
779.0,0.07677,0.04667,0.08129,0.05678
780.0,0.07626,0.04608,0.08074,0.05629
781.0,0.07655,0.04641,0.08023,0.05607
782.0,0.07619,0.04602,0.08024,0.05589
783.0,0.07598,0.04592,0.08028,0.05597
784.0,0.07579,0.04556,0.07995,0.05541
785.0,0.07585,0.04528,0.07933,0.05511
786.0,0.07603,0.04566,0.07925,0.05487
787.0,0.07507,0.04492,0.07926,0.05506
788.0,0.07565,0.04535,0.07906,0.05475
789.0,0.07505,0.04462,0.07874,0.05435
790.0,0.07511,0.0447,0.07825,0.05403
791.0,0.07472,0.04438,0.07836,0.05422
792.0,0.07441,0.04417,0.07811,0.05393
793.0,0.07455,0.04419,0.07792,0.05356
794.0,0.07464,0.04396,0.07745,0.05353
795.0,0.07402,0.04386,0.07727,0.0534
796.0,0.07383,0.04383,0.07718,0.05292
797.0,0.07389,0.04369,0.07703,0.05292
798.0,0.07359,0.04333,0.07674,0.05247
799.0,0.07345,0.0431,0.07655,0.05236
800.0,0.0734,0.0433,0.07657,0.05247
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
